"StartDate","EndDate","Status","Duration__in_seconds_","consent","age","gender","Partner_Availabilty1","Partner_Availabilty2","FearBeingSingle1","FearBeingSingle2","FearBeingSingle3","DAuse","RsStatus","SexOrient","Q_TotalDuration","Dummy_Relationship","Dummy_Female","PartnerAvail","FOBS","c_PAmany","RsStatus_inRShip","Gndr_F"
2019-12-05 12:25:02,2019-12-05 12:43:56,0,1134,1,37,2,4,3,5,4,5,1,1,4,1134,0,1,3.5,4.66666666666667,0.6139,0,1
2019-12-05 19:02:09,2019-12-05 19:15:23,0,794,1,53,2,1,1,4,2,2,1,1,1,794,0,1,1,2.66666666666667,-1.8861,0,1
2019-12-05 20:08:32,2019-12-05 20:22:47,0,854,1,49,1,5,5,5,5,5,1,1,2,854,0,0,5,5,2.1139,0,0
2019-12-06 19:46:01,2019-12-06 20:27:24,0,2482,1,55,2,5,5,1,3,3,1,1,1,2482,0,1,5,2.33333333333333,2.1139,0,1
2019-12-06 20:17:31,2019-12-06 20:38:28,0,1256,1,33,2,1,1,5,5,5,1,1,1,1256,0,1,1,5,-1.8861,0,1
2019-12-06 20:33:09,2019-12-06 20:46:15,0,785,1,60,2,5,1,1,1,1,1,1,1,785,0,1,3,1,0.1139,0,1
2019-12-07 06:23:33,2019-12-07 06:40:21,0,1008,1,58,1,4,4,5,5,3,1,1,1,1008,0,0,4,4.33333333333333,1.1139,0,0
2019-12-07 09:23:37,2019-12-07 10:04:29,0,2452,1,62,2,1,1,4,1,1,1,1,1,2452,0,1,1,2,-1.8861,0,1
2019-12-07 13:17:03,2019-12-07 13:35:35,0,1112,1,45,2,5,2,1,1,1,1,1,1,1112,0,1,3.5,1,0.6139,0,1
2019-12-07 20:35:28,2019-12-07 20:56:36,0,1267,1,39,1,1,2,3,2,2,1,1,1,1267,0,0,1.5,2.33333333333333,-1.3861,0,0
2019-12-07 20:30:09,2019-12-07 21:03:56,0,2027,1,23,2,2,1,4,4,4,1,1,1,2027,0,1,1.5,4,-1.3861,0,1
2019-12-09 10:16:43,2019-12-09 10:40:21,0,1417,1,48,2,3,4,1,1,1,1,1,1,1417,0,1,3.5,1,0.6139,0,1
2019-12-06 14:39:14,2019-12-10 18:00:02,0,357647,1,21,2,4,5,2,2,2,1,1,1,357647,0,1,4.5,2,1.6139,0,1
2019-12-10 21:08:30,2019-12-10 21:43:31,0,2101,1,28,1,5,5,1,1,1,1,1,1,2101,0,0,5,1,2.1139,0,0
2019-12-12 14:07:59,2019-12-12 14:22:26,0,867,1,54,1,5,5,5,5,5,1,1,1,867,0,0,5,5,2.1139,0,0
2019-12-05 23:01:36,2019-12-05 23:50:56,0,2959,1,50,2,3,3,1,1,1,1,1,1,2959,0,1,3,1,0.1139,0,1
2019-12-06 00:34:27,2019-12-06 01:12:50,0,2303,1,40,1,2,3,2,1,1,1,1,3,2303,0,0,2.5,1.33333333333333,-0.3861,0,0
2019-12-06 03:21:13,2019-12-06 03:58:58,0,2264,1,55,1,5,5,1,1,3,1,1,1,2264,0,0,5,1.66666666666667,2.1139,0,0
2019-12-06 13:46:59,2019-12-06 13:59:29,0,749,1,22,1,2,1,4,5,5,1,1,1,749,0,0,1.5,4.66666666666667,-1.3861,0,0
2019-12-06 16:39:36,2019-12-06 17:01:44,0,1327,1,33,2,1,1,4,5,5,1,1,1,1327,0,1,1,4.66666666666667,-1.8861,0,1
2019-12-06 17:23:30,2019-12-06 17:47:27,0,1437,1,45,2,4,4,1,2,2,1,1,1,1437,0,1,4,1.66666666666667,1.1139,0,1
2019-12-07 09:36:05,2019-12-07 10:03:40,0,1655,1,52,2,3,4,1,1,1,1,1,1,1655,0,1,3.5,1,0.6139,0,1
2019-12-07 11:17:52,2019-12-07 11:35:50,0,1078,1,57,2,1,1,1,1,1,1,1,1,1078,0,1,1,1,-1.8861,0,1
2019-12-08 07:54:14,2019-12-08 08:10:04,0,949,1,62,2,3,2,1,1,1,1,1,1,949,0,1,2.5,1,-0.3861,0,1
2019-12-08 10:19:02,2019-12-08 10:37:07,0,1084,1,64,2,1,1,3,3,2,1,1,1,1084,0,1,1,2.66666666666667,-1.8861,0,1
2019-12-08 12:49:50,2019-12-08 13:03:16,0,805,1,44,1,5,3,1,1,1,1,1,1,805,0,0,4,1,1.1139,0,0
2019-12-08 12:27:59,2019-12-08 16:14:22,0,13583,1,45,2,1,1,1,1,1,1,1,1,13583,0,1,1,1,-1.8861,0,1
2019-12-08 18:41:39,2019-12-08 18:56:46,0,906,1,41,2,3,3,2,4,4,1,1,1,906,0,1,3,3.33333333333333,0.1139,0,1
2019-12-05 13:18:57,2019-12-05 13:42:39,0,1421,1,38,2,2,2,1,2,3,1,1,1,1421,0,1,2,2,-0.8861,0,1
2019-12-05 19:33:46,2019-12-05 19:58:35,0,1488,1,41,1,1,1,2,2,2,1,1,1,1488,0,0,1,2,-1.8861,0,0
2019-12-06 13:23:18,2019-12-06 13:44:51,0,1293,1,60,1,3,3,3,4,4,1,1,1,1293,0,0,3,3.66666666666667,0.1139,0,0
2019-12-06 16:46:09,2019-12-06 17:42:12,0,3362,1,26,2,4,4,2,2,2,1,1,4,3362,0,1,4,2,1.1139,0,1
2019-12-06 18:03:20,2019-12-06 19:22:43,0,4763,1,46,1,5,4,3,1,1,1,1,1,4763,0,0,4.5,1.66666666666667,1.6139,0,0
2019-12-07 09:56:18,2019-12-07 10:14:30,0,1092,1,55,1,5,2,1,1,1,1,1,2,1092,0,0,3.5,1,0.6139,0,0
2019-12-07 11:52:19,2019-12-07 12:04:07,0,708,1,33,2,1,1,4,5,4,1,1,1,708,0,1,1,4.33333333333333,-1.8861,0,1
2019-12-07 12:19:34,2019-12-07 12:54:39,0,2104,1,65,2,1,2,1,1,1,1,1,1,2104,0,1,1.5,1,-1.3861,0,1
2019-12-07 16:41:14,2019-12-07 17:02:24,0,1270,1,60,2,2,1,2,1,1,1,1,1,1270,0,1,1.5,1.33333333333333,-1.3861,0,1
2019-12-07 18:46:10,2019-12-07 19:02:35,0,985,1,62,1,4,5,1,1,1,1,1,1,985,0,0,4.5,1,1.6139,0,0
2019-12-07 20:42:43,2019-12-07 20:57:48,0,904,1,34,2,2,1,1,1,1,1,1,1,904,0,1,1.5,1,-1.3861,0,1
2019-12-09 06:55:29,2019-12-09 07:19:41,0,1451,1,49,2,1,3,2,1,1,1,1,1,1451,0,1,2,1.33333333333333,-0.8861,0,1
2019-12-09 10:31:08,2019-12-09 11:01:08,0,1800,1,35,2,3,1,1,1,1,1,1,1,1800,0,1,2,1,-0.8861,0,1
2019-12-09 21:40:32,2019-12-09 22:20:52,0,2419,1,44,1,3,1,2,2,2,1,1,2,2419,0,0,2,2,-0.8861,0,0
2019-12-06 13:07:25,2019-12-06 13:21:19,0,834,1,21,2,2,2,1,2,2,1,1,3,834,0,1,2,1.66666666666667,-0.8861,0,1
2019-12-06 23:42:37,2019-12-07 00:11:23,0,1725,1,22,1,2,1,1,1,1,1,1,1,1725,0,0,1.5,1,-1.3861,0,0
2019-12-07 07:12:38,2019-12-07 07:50:20,0,2261,1,55,1,3,1,2,1,1,1,1,1,2261,0,0,2,1.33333333333333,-0.8861,0,0
2019-12-07 10:31:46,2019-12-07 11:08:47,0,2220,1,41,2,1,1,4,5,5,1,1,1,2220,0,1,1,4.66666666666667,-1.8861,0,1
2019-12-07 13:15:05,2019-12-07 13:57:04,0,2518,1,21,2,2,3,3,3,3,1,1,4,2518,0,1,2.5,3,-0.3861,0,1
2019-12-08 09:33:57,2019-12-08 10:10:53,0,2216,1,64,2,3,3,3,5,3,1,1,1,2216,0,1,3,3.66666666666667,0.1139,0,1
2019-12-09 11:05:42,2019-12-09 11:24:02,0,1099,1,29,2,4,3,1,2,1,1,1,1,1099,0,1,3.5,1.33333333333333,0.6139,0,1
2019-12-09 14:43:42,2019-12-09 15:00:12,0,990,1,18,2,4,5,1,5,5,1,1,1,990,0,1,4.5,3.66666666666667,1.6139,0,1
2019-12-12 15:43:36,2019-12-12 16:05:28,0,1311,1,41,2,5,3,3,1,1,1,1,1,1311,0,1,4,1.66666666666667,1.1139,0,1
2019-12-05 16:42:47,2019-12-05 17:00:00,0,1032,1,54,2,1,1,1,5,1,1,1,1,1032,0,1,1,2.33333333333333,-1.8861,0,1
2019-12-06 16:48:26,2019-12-06 17:42:30,0,3244,1,33,2,3,3,2,2,2,1,1,1,3244,0,1,3,2,0.1139,0,1
2019-12-06 18:40:29,2019-12-06 19:01:48,0,1278,1,54,1,3,3,4,5,5,1,1,1,1278,0,0,3,4.66666666666667,0.1139,0,0
2019-12-06 18:09:18,2019-12-06 19:21:14,0,4316,1,38,2,5,5,1,1,3,1,1,1,4316,0,1,5,1.66666666666667,2.1139,0,1
2019-12-06 19:47:53,2019-12-06 20:04:17,0,983,1,48,1,1,1,1,1,1,1,1,4,983,0,0,1,1,-1.8861,0,0
2019-12-06 21:05:18,2019-12-06 21:18:05,0,766,1,39,2,1,2,1,1,1,1,1,1,766,0,1,1.5,1,-1.3861,0,1
2019-12-06 20:56:47,2019-12-06 21:31:19,0,2071,1,56,1,1,1,1,1,1,1,1,1,2071,0,0,1,1,-1.8861,0,0
2019-12-07 09:17:52,2019-12-07 09:50:04,0,1932,1,52,1,2,2,2,1,1,1,1,1,1932,0,0,2,1.33333333333333,-0.8861,0,0
2019-12-08 11:37:47,2019-12-08 11:52:31,0,883,1,49,1,3,3,4,5,5,1,1,1,883,0,0,3,4.66666666666667,0.1139,0,0
2019-12-09 09:51:25,2019-12-09 11:15:20,0,5035,1,43,2,4,3,5,2,5,1,1,1,5035,0,1,3.5,4,0.6139,0,1
2019-12-09 14:10:44,2019-12-09 14:29:06,0,1102,1,21,1,3,5,2,3,3,1,1,1,1102,0,0,4,2.66666666666667,1.1139,0,0
2019-12-09 06:06:33,2019-12-09 06:28:17,0,1303,1,42,2,1,1,2,2,1,1,2,1,1303,1,1,1,1.66666666666667,-1.8861,1,1
2019-12-08 08:28:45,2019-12-08 09:00:58,0,1933,1,60,2,2,1,3,4,3,1,2,1,1933,1,1,1.5,3.33333333333333,-1.3861,1,1
2019-12-08 14:15:24,2019-12-08 14:29:56,0,871,1,44,1,2,2,3,3,2,1,2,1,871,1,0,2,2.66666666666667,-0.8861,1,0
2019-12-07 13:05:47,2019-12-07 13:26:16,0,1229,1,38,2,3,1,1,2,2,1,2,1,1229,1,1,2,1.66666666666667,-0.8861,1,1
2019-12-10 14:23:44,2019-12-10 15:28:34,0,3890,1,24,1,2,2,3,2,2,1,2,1,3890,1,0,2,2.33333333333333,-0.8861,1,0
2019-12-05 17:37:30,2019-12-05 17:47:37,0,607,1,26,1,2,3,4,5,4,5,2,1,607,1,0,2.5,4.33333333333333,-0.3861,1,0
2019-12-06 05:10:55,2019-12-06 05:53:40,0,2564,1,48,2,1,3,2,1,2,1,2,1,2564,1,1,2,1.66666666666667,-0.8861,1,1
2019-12-07 09:33:27,2019-12-07 10:04:57,0,1890,1,62,1,5,5,5,5,3,1,2,1,1890,1,0,5,4.33333333333333,2.1139,1,0
2019-12-07 13:33:34,2019-12-07 13:49:16,0,941,1,63,1,5,5,1,1,1,1,2,1,941,1,0,5,1,2.1139,1,0
2019-12-07 14:07:29,2019-12-07 14:25:54,0,1105,1,62,1,5,1,1,5,1,1,2,1,1105,1,0,3,2.33333333333333,0.1139,1,0
2019-12-09 09:02:06,2019-12-09 09:30:15,0,1688,1,25,2,4,5,5,1,1,1,2,1,1688,1,1,4.5,2.33333333333333,1.6139,1,1
2019-12-10 08:28:07,2019-12-10 09:30:33,0,3745,1,20,2,2,2,1,1,1,1,2,1,3745,1,1,2,1,-0.8861,1,1
2019-12-10 14:19:09,2019-12-10 14:33:21,0,852,1,22,2,2,2,5,5,2,1,2,1,852,1,1,2,4,-0.8861,1,1
2019-12-10 19:24:39,2019-12-10 19:49:04,0,1465,1,42,2,1,1,4,3,2,1,2,1,1465,1,1,1,3,-1.8861,1,1
2019-12-12 13:27:08,2019-12-12 13:40:17,0,788,1,27,2,1,5,1,1,1,1,2,1,788,1,1,3,1,0.1139,1,1
2019-12-12 15:40:36,2019-12-12 15:59:04,0,1108,1,39,2,5,5,2,5,5,1,2,1,1108,1,1,5,4,2.1139,1,1
2019-12-05 14:13:19,2019-12-05 14:42:37,0,1758,1,59,2,3,3,1,1,1,1,2,1,1758,1,1,3,1,0.1139,1,1
2019-12-05 21:49:31,2019-12-05 22:08:20,0,1129,1,42,2,1,1,3,4,2,1,2,1,1129,1,1,1,3,-1.8861,1,1
2019-12-06 18:08:55,2019-12-06 19:12:37,0,3822,1,50,2,1,2,1,1,1,1,2,1,3822,1,1,1.5,1,-1.3861,1,1
2019-12-06 13:07:25,2019-12-06 20:28:46,0,26480,1,40,2,1,4,1,1,1,1,2,4,26480,1,1,2.5,1,-0.3861,1,1
2019-12-07 18:14:41,2019-12-07 19:04:00,0,2959,1,51,2,4,4,1,1,1,1,2,1,2959,1,1,4,1,1.1139,1,1
2019-12-10 10:10:38,2019-12-10 10:29:25,0,1126,1,42,1,3,2,1,5,3,1,2,1,1126,1,0,2.5,3,-0.3861,1,0
2019-12-10 13:13:32,2019-12-10 13:28:04,0,871,1,23,1,1,1,4,4,4,1,2,1,871,1,0,1,4,-1.8861,1,0
2019-12-12 12:25:26,2019-12-12 12:51:58,0,1591,1,28,2,1,1,1,3,1,1,2,1,1591,1,1,1,1.66666666666667,-1.8861,1,1
2019-12-06 00:49:22,2019-12-06 01:17:29,0,1686,1,36,1,5,5,1,1,1,1,2,1,1686,1,0,5,1,2.1139,1,0
2019-12-06 05:48:43,2019-12-06 06:03:36,0,892,1,40,1,1,1,2,2,2,1,2,1,892,1,0,1,2,-1.8861,1,0
2019-12-06 14:37:03,2019-12-06 15:01:16,0,1453,1,57,1,1,1,1,1,1,1,2,1,1453,1,0,1,1,-1.8861,1,0
2019-12-06 19:25:07,2019-12-06 19:50:57,0,1549,1,39,2,1,1,1,1,1,1,2,1,1549,1,1,1,1,-1.8861,1,1
2019-12-06 22:23:02,2019-12-06 22:40:41,0,1059,1,54,1,5,3,5,3,5,1,2,1,1059,1,0,4,4.33333333333333,1.1139,1,0
2019-12-07 15:09:18,2019-12-07 15:33:38,0,1459,1,36,2,1,1,1,1,1,1,2,1,1459,1,1,1,1,-1.8861,1,1
2019-12-07 15:57:14,2019-12-07 16:55:39,0,3505,1,49,1,5,5,4,4,1,1,2,4,3505,1,0,5,3,2.1139,1,0
2019-12-09 09:19:02,2019-12-09 09:36:48,0,1066,1,25,2,3,4,1,1,1,1,2,1,1066,1,1,3.5,1,0.6139,1,1
2019-12-10 09:28:38,2019-12-10 12:53:24,0,12285,1,44,1,5,4,5,1,1,1,2,1,12285,1,0,4.5,2.33333333333333,1.6139,1,0
2019-12-11 11:36:15,2019-12-11 12:00:17,0,1442,1,47,1,1,1,1,1,1,1,2,1,1442,1,0,1,1,-1.8861,1,0
2019-12-07 19:01:45,2019-12-07 19:20:43,0,1137,1,34,2,2,1,1,1,1,1,2,1,1137,1,1,1.5,1,-1.3861,1,1
2019-12-10 17:13:20,2019-12-10 17:34:14,0,1253,1,45,1,3,4,3,2,2,1,2,1,1253,1,0,3.5,2.33333333333333,0.6139,1,0
2019-12-06 16:54:52,2019-12-06 17:04:32,0,580,1,45,2,1,1,1,1,1,1,2,4,580,1,1,1,1,-1.8861,1,1
2019-12-07 16:21:14,2019-12-07 16:41:37,0,1223,1,41,1,1,1,1,3,3,1,2,1,1223,1,0,1,2.33333333333333,-1.8861,1,0
2019-12-08 03:58:41,2019-12-08 04:45:10,0,2789,1,53,2,5,3,1,1,1,1,2,1,2789,1,1,4,1,1.1139,1,1
2019-12-03 21:19:03,2019-12-03 22:18:16,0,3553,1,27,2,1,1,1,1,1,1,2,1,3553,1,1,1,1,-1.8861,1,1
2019-12-12 12:53:43,2019-12-12 13:09:12,0,928,1,61,1,3,3,1,1,1,1,2,1,928,1,0,3,1,0.1139,1,0
2019-12-09 17:42:41,2019-12-09 17:48:06,0,325,1,30,1,3,4,5,4,3,5,2,2,325,1,0,3.5,4,0.6139,1,0
2019-12-08 14:10:58,2019-12-08 14:20:23,0,565,1,33,1,3,3,3,3,3,5,2,3,565,1,0,3,3,0.1139,1,0
2019-12-10 15:13:32,2019-12-10 15:36:46,0,1394,1,27,1,3,4,3,3,2,5,2,1,1394,1,0,3.5,2.66666666666667,0.6139,1,0
2019-12-07 14:17:30,2019-12-07 14:35:05,0,1054,1,42,2,4,4,2,5,5,2,2,1,1054,1,1,4,4,1.1139,1,1
2019-12-10 11:41:43,2019-12-10 11:53:43,0,720,1,38,1,3,4,2,3,4,4,2,1,720,1,0,3.5,3,0.6139,1,0
2019-12-09 07:29:15,2019-12-09 07:48:15,0,1140,1,25,1,2,3,3,4,3,5,2,4,1140,1,0,2.5,3.33333333333333,-0.3861,1,0
2019-12-08 07:51:17,2019-12-08 08:11:39,0,1222,1,62,1,2,2,4,1,1,1,2,1,1222,1,0,2,2,-0.8861,1,0
2019-12-07 13:46:38,2019-12-07 14:15:00,0,1701,1,63,1,5,5,5,5,1,1,2,1,1701,1,0,5,3.66666666666667,2.1139,1,0
2019-12-06 20:24:58,2019-12-06 20:51:06,0,1568,1,60,2,3,4,1,1,1,1,2,1,1568,1,1,3.5,1,0.6139,1,1
2019-12-08 19:01:43,2019-12-08 19:17:12,0,928,1,45,2,2,2,4,3,4,1,2,1,928,1,1,2,3.66666666666667,-0.8861,1,1
2019-12-05 14:37:42,2019-12-05 14:45:44,0,481,1,29,1,4,3,3,4,2,1,2,1,481,1,0,3.5,3,0.6139,1,0
2019-12-07 17:49:30,2019-12-07 18:09:11,0,1181,1,62,2,4,4,3,1,3,1,2,1,1181,1,1,4,2.33333333333333,1.1139,1,1
2019-12-09 09:13:13,2019-12-09 10:06:55,0,3222,1,20,2,3,3,2,1,1,1,2,3,3222,1,1,3,1.33333333333333,0.1139,1,1
2019-12-08 12:56:59,2019-12-08 13:10:28,0,808,1,49,1,2,3,3,3,3,1,2,1,808,1,0,2.5,3,-0.3861,1,0
2019-12-09 18:12:00,2019-12-09 18:23:35,0,695,1,38,1,2,2,2,1,1,1,2,1,695,1,0,2,1.33333333333333,-0.8861,1,0
2019-12-12 13:13:39,2019-12-12 13:42:56,0,1756,1,63,1,3,4,1,1,1,1,2,1,1756,1,0,3.5,1,0.6139,1,0
2019-12-09 07:41:06,2019-12-09 08:07:25,0,1579,1,20,2,2,3,3,5,5,2,2,1,1579,1,1,2.5,4.33333333333333,-0.3861,1,1
2019-12-07 10:27:10,2019-12-07 10:49:40,0,1349,1,61,1,4,4,1,1,1,2,2,1,1349,1,0,4,1,1.1139,1,0
2019-12-07 02:12:55,2019-12-07 02:57:30,0,2675,1,62,2,4,4,1,1,1,1,2,1,2675,1,1,4,1,1.1139,1,1
2019-12-07 15:13:43,2019-12-07 15:28:58,0,914,1,37,2,3,2,3,4,4,1,2,1,914,1,1,2.5,3.66666666666667,-0.3861,1,1
2019-12-12 14:40:43,2019-12-12 14:50:04,0,560,1,29,1,2,3,2,4,3,1,2,1,560,1,0,2.5,3,-0.3861,1,0
2019-12-06 13:18:32,2019-12-06 13:53:30,0,2097,1,55,2,2,4,2,2,2,1,2,1,2097,1,1,3,2,0.1139,1,1
2019-12-06 18:35:00,2019-12-06 18:59:30,0,1469,1,34,2,4,3,4,5,5,1,2,1,1469,1,1,3.5,4.66666666666667,0.6139,1,1
2019-12-06 19:14:21,2019-12-06 19:42:10,0,1668,1,43,2,3,3,3,4,4,1,2,1,1668,1,1,3,3.66666666666667,0.1139,1,1
2019-12-06 21:50:56,2019-12-06 22:34:32,0,2615,1,62,1,2,3,1,2,1,1,2,1,2615,1,0,2.5,1.33333333333333,-0.3861,1,0
2019-12-07 01:52:40,2019-12-07 02:14:04,0,1284,1,59,2,3,3,1,2,4,1,2,1,1284,1,1,3,2.33333333333333,0.1139,1,1
2019-12-07 07:55:55,2019-12-07 08:09:46,0,830,1,38,2,4,3,4,4,4,1,2,1,830,1,1,3.5,4,0.6139,1,1
2019-12-07 18:07:59,2019-12-07 20:52:58,0,9899,1,43,1,2,2,4,3,3,1,2,1,9899,1,0,2,3.33333333333333,-0.8861,1,0
2019-12-09 17:51:32,2019-12-09 18:06:00,0,867,1,41,2,2,2,2,4,4,1,2,1,867,1,1,2,3.33333333333333,-0.8861,1,1
2019-12-09 18:13:33,2019-12-09 18:35:26,0,1312,1,46,2,3,4,1,2,2,1,2,1,1312,1,1,3.5,1.66666666666667,0.6139,1,1
2019-12-10 02:19:17,2019-12-10 02:43:50,0,1472,1,47,1,3,2,3,3,3,1,2,1,1472,1,0,2.5,3,-0.3861,1,0
2019-12-10 12:40:59,2019-12-10 14:36:09,0,6910,1,47,2,4,4,2,2,3,1,2,1,6910,1,1,4,2.33333333333333,1.1139,1,1
2019-12-10 18:25:59,2019-12-10 18:51:23,0,1524,1,40,2,3,4,2,3,3,1,2,3,1524,1,1,3.5,2.66666666666667,0.6139,1,1
2019-12-10 19:28:28,2019-12-10 19:57:02,0,1714,1,48,2,4,4,1,1,1,1,2,1,1714,1,1,4,1,1.1139,1,1
2019-12-11 06:45:01,2019-12-11 07:06:57,0,1315,1,25,2,3,3,1,2,1,1,2,1,1315,1,1,3,1.33333333333333,0.1139,1,1
2019-12-11 13:01:07,2019-12-11 13:40:42,0,2374,1,42,1,4,3,5,5,5,1,2,1,2374,1,0,3.5,5,0.6139,1,0
2019-12-12 13:27:43,2019-12-12 13:50:48,0,1384,1,39,2,3,3,2,4,2,1,2,1,1384,1,1,3,2.66666666666667,0.1139,1,1
2019-12-06 22:46:18,2019-12-06 23:26:58,0,2440,1,43,2,1,2,2,4,4,1,2,1,2440,1,1,1.5,3.33333333333333,-1.3861,1,1
2019-12-07 05:15:05,2019-12-07 06:24:04,0,4139,1,65,1,3,2,2,1,1,1,2,1,4139,1,0,2.5,1.33333333333333,-0.3861,1,0
2019-12-07 09:17:49,2019-12-07 09:55:23,0,2254,1,62,1,2,1,2,1,1,1,2,1,2254,1,0,1.5,1.33333333333333,-1.3861,1,0
2019-12-08 00:25:56,2019-12-08 00:41:29,0,932,1,29,2,3,2,4,4,3,1,2,1,932,1,1,2.5,3.66666666666667,-0.3861,1,1
2019-12-10 16:25:46,2019-12-10 17:02:11,0,2184,1,28,2,5,4,1,2,2,1,2,1,2184,1,1,4.5,1.66666666666667,1.6139,1,1
2019-12-10 19:56:11,2019-12-10 20:18:12,0,1320,1,24,2,2,3,2,3,2,1,2,1,1320,1,1,2.5,2.33333333333333,-0.3861,1,1
2019-12-06 22:23:09,2019-12-06 22:32:39,0,569,1,41,1,1,2,3,3,2,1,2,1,569,1,0,1.5,2.66666666666667,-1.3861,1,0
2019-12-07 10:40:29,2019-12-07 10:59:40,0,1150,1,61,2,2,2,2,2,1,1,2,1,1150,1,1,2,1.66666666666667,-0.8861,1,1
2019-12-07 11:39:05,2019-12-07 11:54:16,0,910,1,51,2,2,2,2,2,2,1,2,1,910,1,1,2,2,-0.8861,1,1
2019-12-07 11:38:16,2019-12-07 11:59:24,0,1267,1,20,2,2,5,1,1,1,1,2,1,1267,1,1,3.5,1,0.6139,1,1
2019-12-07 16:28:49,2019-12-07 17:07:05,0,2296,1,60,2,1,1,3,5,3,1,2,1,2296,1,1,1,3.66666666666667,-1.8861,1,1
2019-12-10 14:29:56,2019-12-10 16:30:22,0,7225,1,47,1,3,3,1,1,1,1,2,1,7225,1,0,3,1,0.1139,1,0
2019-12-12 19:25:55,2019-12-12 21:35:16,0,7761,1,42,2,3,2,2,2,2,1,2,1,7761,1,1,2.5,2,-0.3861,1,1
2019-12-05 16:34:54,2019-12-05 17:08:08,0,1994,1,35,1,4,2,1,2,2,1,2,1,1994,1,0,3,1.66666666666667,0.1139,1,0
2019-12-06 16:27:20,2019-12-06 16:47:19,0,1199,1,37,1,5,1,5,4,5,1,2,1,1199,1,0,3,4.66666666666667,0.1139,1,0
2019-12-06 18:51:57,2019-12-06 19:14:11,0,1334,1,45,2,2,2,1,1,1,1,2,1,1334,1,1,2,1,-0.8861,1,1
2019-12-06 20:51:07,2019-12-06 21:25:26,0,2058,1,62,2,3,3,1,1,1,1,2,1,2058,1,1,3,1,0.1139,1,1
2019-12-06 21:02:13,2019-12-06 21:30:50,0,1716,1,54,2,4,3,1,1,1,1,2,1,1716,1,1,3.5,1,0.6139,1,1
2019-12-07 13:12:28,2019-12-07 13:37:57,0,1529,1,46,2,4,4,1,1,1,1,2,3,1529,1,1,4,1,1.1139,1,1
2019-12-10 19:22:54,2019-12-10 20:25:35,0,3760,1,24,2,2,4,4,3,3,4,2,1,3760,1,1,3,3.33333333333333,0.1139,1,1
2019-12-10 12:59:58,2019-12-10 13:11:17,0,679,1,29,1,3,4,3,2,4,5,2,1,679,1,0,3.5,3,0.6139,1,0
2019-12-05 13:23:29,2019-12-05 13:28:33,0,303,1,27,1,3,3,3,3,3,4,2,1,303,1,0,3,3,0.1139,1,0
2019-12-10 18:56:28,2019-12-10 19:11:13,0,885,1,33,2,5,5,4,3,5,5,2,1,885,1,1,5,4,2.1139,1,1
2019-12-09 10:58:20,2019-12-09 11:06:42,0,502,1,27,1,3,2,3,2,3,5,2,1,502,1,0,2.5,2.66666666666667,-0.3861,1,0
2019-12-08 11:07:33,2019-12-08 11:27:07,0,1174,1,44,1,4,5,1,1,1,5,2,1,1174,1,0,4.5,1,1.6139,1,0
2019-12-10 14:28:25,2019-12-10 14:52:21,0,1435,1,18,2,4,2,3,4,1,3,2,1,1435,1,1,3,2.66666666666667,0.1139,1,1
2019-12-06 17:13:17,2019-12-06 17:35:35,0,1337,1,57,1,2,4,3,5,4,2,2,1,1337,1,0,3,4,0.1139,1,0
2019-12-05 13:28:55,2019-12-05 13:43:34,0,878,1,38,1,3,2,3,3,4,2,2,1,878,1,0,2.5,3.33333333333333,-0.3861,1,0
